127.0.0.1 - - [25/Feb/2020:10:37:38 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:09 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2592
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:09 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:09 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:09 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:09 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:09 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 200 17163
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2592
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 200 17163
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:46:18 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:17 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2648
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:17 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:17 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:17 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:17 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:59 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2656
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:59 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:59 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:59 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:47:59 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:48:53 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:48:53 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:48:53 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:48:53 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:48:54 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:48:54 +0530] "GET /CDE_IT/views/logoe.png HTTP/1.1" 200 26308
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:49:11 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:49:11 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:49:11 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:49:11 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:49:11 +0530] "GET /CDE_IT/views/logoe.png HTTP/1.1" 200 26308
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:49:11 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:50:15 +0530] "GET /CDE_IT/views/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:50:15 +0530] "GET /CDE_IT/style/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:50:15 +0530] "GET /CDE_IT/style/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:50:15 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:50:57 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:15 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:32 +0530] "GET /CDE_IT/views/index.html HTTP/1.1" 200 5155
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:32 +0530] "GET /CDE_IT/style/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:32 +0530] "GET /CDE_IT/style/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:33 +0530] "GET /CDE_IT/views/logoe.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:52 +0530] "GET /CDE_IT/views/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:52 +0530] "GET /CDE_IT/style/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:52 +0530] "GET /CDE_IT/style/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:51:53 +0530] "GET /CDE_IT/views/logoe.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:15 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2589
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:15 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:15 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:15 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:16 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:16 +0530] "GET /CDE_IT/img/logoe.png HTTP/1.1" 200 26308
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:19 +0530] "GET /CDE_IT/views/index.html HTTP/1.1" 200 5162
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:19 +0530] "GET /CDE_IT/style/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:19 +0530] "GET /CDE_IT/style/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:52:19 +0530] "GET /CDE_IT/img/logoe.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:53:20 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2589
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:53:20 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:53:20 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:53:20 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:53:20 +0530] "GET /CDE_IT/img/logoe.png HTTP/1.1" 200 26308
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:53:20 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 304 -
